,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,passengerGroup,groupsize,deck,cabin_num,Side,last_name,first_name
197,0419_02,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,0419,3,G,70,P,,
198,0419_03,Earth,True,,35.0,False,0.0,0.0,0.0,0.0,0.0,0419,3,G,70,P,Monsoney,Erman
199,0420_01,Earth,False,TRAPPIST-1e,49.0,False,189.0,,0.0,882.0,0.0,0420,1,F,95,P,Kellson,Sethew
200,0421_01,Europa,False,55 Cancri e,32.0,False,0.0,2116.0,6252.0,0.0,81.0,0421,1,C,12,P,Bradiary,Eleb
201,0422_01,Earth,False,TRAPPIST-1e,63.0,False,4.0,6.0,0.0,,835.0,0422,1,G,61,S,Hooperez,Eline
202,0424_01,Mars,False,TRAPPIST-1e,54.0,False,129.0,0.0,441.0,1028.0,0.0,0424,1,F,73,S,Tité,Fow
203,0426_01,Earth,False,TRAPPIST-1e,21.0,,128.0,0.0,20.0,628.0,0.0,0426,1,F,74,S,Hoppers,Branca
204,0440_01,Mars,False,TRAPPIST-1e,38.0,False,1030.0,1347.0,197.0,3.0,0.0,0440,1,D,14,P,Gre,Supce
205,0443_01,Mars,False,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0443,1,E,24,S,Erpie,Beeres
206,0450_01,Earth,False,PSO J318.5-22,32.0,False,1.0,0.0,858.0,0.0,689.0,0450,1,F,82,S,Mallerez,Bobara
207,0451_01,Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,0451,1,C,17,S,Witive,Eltares
208,0455_01,Europa,False,TRAPPIST-1e,30.0,False,0.0,870.0,67.0,1.0,461.0,0455,1,D,16,P,Aiming,Winork
209,0464_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,,0464,1,G,68,S,Emenez,Dwindy
210,0467_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0467,4,D,17,P,Keen,Gonut
211,0467_02,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,,0467,4,D,17,P,Keen,Cings
212,0467_03,Mars,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,0467,4,D,17,P,Keen,Crunch
213,0467_04,Mars,False,TRAPPIST-1e,59.0,False,53.0,0.0,2736.0,0.0,0.0,0467,4,D,17,P,Keen,Choney
214,0469_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,2522.0,0.0,0.0,2756.0,0469,1,C,18,S,Femoused,Zanino
215,0473_01,Earth,False,TRAPPIST-1e,25.0,False,246.0,0.0,541.0,0.0,16.0,0473,1,F,102,P,Sweett,Randa
216,0478_01,Europa,False,TRAPPIST-1e,38.0,False,8.0,147.0,0.0,7668.0,46.0,0478,2,C,14,P,Mallisly,Gimph
217,0478_02,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,0478,2,C,14,P,Mallisly,Aldun
218,0479_01,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,0479,1,B,16,S,Trovetert,Merabik
219,0483_01,Europa,True,TRAPPIST-1e,28.0,,0.0,0.0,0.0,0.0,0.0,0483,2,D,18,P,Flutorly,Caphact
220,0483_02,Europa,False,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0483,2,D,18,P,Flutorly,Alatik
221,0484_01,Mars,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,0484,1,F,104,P,Hotty,Eles
222,0486_01,Earth,False,55 Cancri e,21.0,False,0.0,0.0,687.0,0.0,21.0,0486,1,G,75,P,Gletonerson,Wallyn
223,0489_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0489,2,E,31,P,Knike,Fal
224,0489_02,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0489,2,F,105,P,Knike,Rios
225,0491_01,Earth,False,PSO J318.5-22,37.0,False,,0.0,1022.0,15.0,0.0,0491,1,F,106,P,Cobson,Len
226,0492_01,Mars,False,TRAPPIST-1e,34.0,False,648.0,0.0,371.0,38.0,0.0,0492,1,D,17,S,Pate,Eggies
227,0493_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,0493,1,G,72,S,,
228,0494_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0494,2,C,15,P,Ereatible,Mizark
229,0494_02,Europa,False,TRAPPIST-1e,19.0,False,1.0,1378.0,63.0,163.0,659.0,0494,2,C,15,P,Ereatible,Weznif
230,0495_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0495,6,G,73,S,Richan,Nelly
231,0495_02,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0495,6,G,73,S,Richan,Monard
232,0495_03,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0495,6,G,73,S,Richan,Etha
233,0495_04,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0495,6,G,73,S,Richan,Bonyam
234,0495_05,Earth,False,TRAPPIST-1e,34.0,False,1729.0,17.0,0.0,,1298.0,0495,6,G,73,S,Richan,Ellena
235,0495_06,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,0495,6,G,73,S,Richan,Man
236,0496_01,Earth,False,55 Cancri e,0.0,False,,0.0,0.0,0.0,0.0,0496,2,G,77,P,Kennetty,Belix
237,0496_02,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,0496,2,G,77,P,Kennetty,Ianna
238,0497_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0497,1,F,107,P,Mepie,Muebix
239,0505_01,Earth,False,TRAPPIST-1e,21.0,False,15.0,345.0,18.0,486.0,0.0,0505,1,F,108,P,Reenez,Paulah
240,0508_01,Europa,False,55 Cancri e,37.0,False,4105.0,2081.0,1.0,118.0,446.0,0508,1,D,20,P,Cassiding,Elerops
241,0509_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0509,1,,,,Ewins,Alfrey
242,0511_01,Earth,False,,17.0,False,441.0,0.0,131.0,315.0,5.0,0511,1,G,76,S,Noelan,Jaye
243,0514_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0514,1,G,79,P,Tersony,Erie
244,0524_01,Europa,False,TRAPPIST-1e,35.0,False,0.0,6442.0,672.0,238.0,60.0,0524,1,T,0,S,Frogauded,Tabius
245,0526_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0526,1,G,80,P,Daughessey,Elody
246,0530_01,Europa,False,TRAPPIST-1e,17.0,False,760.0,752.0,0.0,16.0,2471.0,0530,3,B,21,S,Embleng,Jihalla
247,0530_02,Europa,False,55 Cancri e,39.0,False,0.0,547.0,0.0,1121.0,4641.0,0530,3,B,21,S,Embleng,Geonkaa
248,0530_03,Europa,True,55 Cancri e,56.0,,0.0,0.0,0.0,0.0,0.0,0530,3,B,21,S,Embleng,Unukat
249,0532_01,Europa,False,55 Cancri e,35.0,False,3424.0,20.0,0.0,442.0,1130.0,0532,2,B,22,S,Groughty,Quarkib
250,0532_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0532,2,B,22,S,Groughty,Rasalm
251,0535_01,Earth,False,PSO J318.5-22,29.0,False,0.0,0.0,288.0,395.0,0.0,0535,1,E,34,S,Mcneiley,Adria
252,0536_01,Mars,False,TRAPPIST-1e,15.0,False,4922.0,0.0,2427.0,0.0,0.0,0536,2,F,94,S,Vloaf,Pid
253,0536_02,Mars,False,,37.0,False,1063.0,133.0,99.0,2.0,0.0,0536,2,E,35,S,Vloaf,Blues
254,0541_01,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0541,1,B,23,S,Dident,Jabbab
255,0543_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0543,1,G,85,P,Pooley,Yolas
256,0544_01,Europa,False,TRAPPIST-1e,18.0,False,4.0,9352.0,0.0,10.0,46.0,0544,1,C,20,S,Healist,Lesaton
257,0554_01,Mars,False,TRAPPIST-1e,61.0,False,2221.0,0.0,0.0,1.0,0.0,0554,1,F,112,P,Fone,Chars
258,0557_01,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0557,2,F,113,P,Spie,Caks
259,0557_02,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0557,2,F,113,P,Spie,Mall
260,0558_01,Earth,False,TRAPPIST-1e,65.0,False,0.0,804.0,0.0,0.0,0.0,0558,1,F,101,S,Llonovancis,Julion
261,0562_01,Mars,False,TRAPPIST-1e,27.0,False,286.0,0.0,1023.0,0.0,0.0,0562,2,F,104,S,Shcad,Bases
262,0562_02,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0562,2,F,104,S,Shcad,Sex
263,0574_01,Mars,False,TRAPPIST-1e,32.0,,2543.0,1.0,55.0,0.0,0.0,0574,1,,,,Sha,Mele
264,0578_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0578,2,G,84,S,Hoppers,Dont
265,0578_02,Earth,,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,0578,2,G,84,S,Hoppers,Nance
266,0584_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0584,2,G,88,P,Hortis,Charry
267,0584_02,Earth,False,TRAPPIST-1e,16.0,False,0.0,379.0,0.0,2488.0,1.0,0584,2,F,119,P,Hortis,Caseya
268,0592_01,Earth,False,TRAPPIST-1e,41.0,False,0.0,1032.0,0.0,0.0,32.0,0592,1,F,122,P,Bakerson,Juane
269,0595_01,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,0595,1,G,88,S,Yatters,Royce
270,0601_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,492.0,0.0,0.0,0.0,0601,1,G,92,P,Warrison,Gracy
271,0604_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,24.0,673.0,0.0,0.0,0604,1,F,127,P,Meltonway,Loisey
272,0605_01,Earth,False,TRAPPIST-1e,40.0,False,5.0,0.0,3.0,447.0,424.0,0605,1,F,110,S,Romason,Brank
273,0606_01,Earth,True,PSO J318.5-22,37.0,False,0.0,0.0,0.0,0.0,0.0,0606,1,G,93,P,Masquez,Elly
274,0613_01,Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,0613,2,B,26,P,Stubtlarle,Auvan
275,0613_02,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0613,2,B,26,P,Stubtlarle,Tetra
276,0616_01,,False,TRAPPIST-1e,31.0,False,0.0,428.0,,1154.0,1025.0,0616,1,E,40,S,Spriney,Arkaban
277,0617_01,Mars,False,,18.0,False,1644.0,430.0,158.0,0.0,0.0,0617,1,F,130,P,Perta,Choney
278,0620_01,Mars,False,TRAPPIST-1e,51.0,True,755.0,6.0,284.0,102.0,,0620,3,F,132,P,Derte,All
279,0620_02,Mars,False,,20.0,False,0.0,0.0,1281.0,8.0,0.0,0620,3,F,132,P,Derte,Frunad
280,0620_03,Mars,False,55 Cancri e,19.0,False,0.0,0.0,1435.0,15.0,0.0,0620,3,F,132,P,Derte,Gibers
281,0621_01,Earth,False,TRAPPIST-1e,22.0,False,499.0,46.0,174.0,61.0,7.0,0621,1,E,41,S,Spentley,Calvia
282,0622_01,Europa,False,55 Cancri e,41.0,False,0.0,1528.0,11.0,10243.0,17.0,0622,1,B,27,P,Contery,Alram
283,0624_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,1048.0,1469.0,0.0,22.0,0624,1,E,42,S,Cisorter,Spurin
284,0625_01,Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0625,3,F,111,S,Perie,Trise
285,0625_02,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0625,3,F,111,S,,
286,0625_03,Mars,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,0625,3,F,111,S,Perie,Flats
287,0626_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,0626,3,B,24,S,Impress,Aludram
288,0626_02,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0626,3,B,24,S,Emoted,Dyonon
289,0626_03,Europa,False,TRAPPIST-1e,25.0,True,30.0,5718.0,0.0,0.0,1385.0,0626,3,D,21,S,Emoted,Askedus
290,0627_01,Mars,False,TRAPPIST-1e,45.0,False,0.0,0.0,1057.0,0.0,0.0,0627,1,D,22,S,Bake,Pil
291,0632_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,77.0,0.0,532.0,256.0,0632,3,F,134,P,Hebernandry,Idary
292,0632_02,Earth,False,PSO J318.5-22,16.0,False,72.0,4.0,1456.0,,0.0,0632,3,E,37,P,Hebernandry,Lilly
293,0632_03,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0632,3,G,97,P,Hebernandry,Terald
294,0640_01,Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,0640,2,D,26,P,Dedinder,Suhelik
295,0640_02,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,0640,2,D,26,P,Dedinder,Tope
296,0648_01,Mars,False,55 Cancri e,36.0,False,748.0,0.0,222.0,0.0,0.0,0648,2,D,27,P,Colte,Phams
297,0648_02,Mars,False,TRAPPIST-1e,21.0,False,1045.0,90.0,1110.0,333.0,0.0,0648,2,D,27,P,Colte,Possh
298,0649_01,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,0649,1,G,99,P,Clean,Andary
299,0651_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0651,1,D,28,P,Lendly,Terons
300,0652_01,Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,0652,5,G,96,S,Ashipson,Natald
301,0652_02,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0652,5,G,96,S,Ashipson,Marace
302,0652_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0652,5,G,96,S,Ashipson,Analdy
303,0652_04,Earth,False,TRAPPIST-1e,32.0,False,632.0,0.0,0.0,2.0,0.0,0652,5,F,116,S,Ashipson,Mara
304,0652_05,Earth,False,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,0652,5,G,96,S,Ashipson,Eila
305,0654_01,Earth,False,TRAPPIST-1e,79.0,False,0.0,0.0,881.0,7.0,0.0,0654,1,G,100,P,Coley,Tance
306,0662_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,691.0,0.0,57.0,0662,1,F,139,P,Mcgowaymond,Marice
307,0666_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,,0666,2,G,100,S,Antoshipson,Willy
308,0666_02,Earth,False,TRAPPIST-1e,13.0,False,1.0,875.0,0.0,0.0,0.0,0666,2,F,119,S,Antoshipson,Weney
309,0667_01,Mars,False,TRAPPIST-1e,53.0,False,596.0,0.0,1608.0,505.0,0.0,0667,1,D,29,P,Terry,Errohs
310,0670_01,Mars,False,TRAPPIST-1e,40.0,False,710.0,379.0,264.0,0.0,5.0,0670,2,E,40,P,Pure,Cocowl
311,0670_02,Mars,False,TRAPPIST-1e,32.0,False,1279.0,0.0,20.0,0.0,0.0,0670,2,E,40,P,Pure,Sumpix
312,0673_01,Earth,True,55 Cancri e,31.0,False,0.0,,0.0,0.0,0.0,0673,1,G,104,P,Cookson,Jeanna
313,0675_01,Earth,False,TRAPPIST-1e,63.0,False,13.0,1415.0,0.0,170.0,21.0,0675,1,E,47,S,Buckentry,Vanney
314,0676_01,Mars,False,TRAPPIST-1e,18.0,False,,0.0,54.0,0.0,0.0,0676,1,F,120,S,,
315,0681_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0681,1,G,106,P,Pacerty,Stanya
316,0692_01,Earth,False,TRAPPIST-1e,14.0,False,9.0,0.0,1790.0,8.0,31.0,0692,1,F,124,S,Hallahaney,Almara
317,0694_01,Earth,True,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,0.0,0694,1,G,105,S,Hurchrisong,Stelly
318,0695_01,Earth,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,0695,1,G,106,S,Chroeders,Benda
319,0698_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,46.0,755.0,0.0,0698,1,F,125,S,Prickmantes,Fery
320,0700_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,65.0,221.0,5.0,304.0,0700,1,F,148,P,Gardsondez,Garion
321,0706_01,Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,0706,1,G,108,P,Kirks,Roydo
322,0708_01,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0708,2,B,29,P,Obnoftle,Diph
323,0708_02,Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,0708,2,B,29,P,Pronfraked,Kabens
324,0711_01,Mars,False,TRAPPIST-1e,15.0,False,1344.0,0.0,1020.0,0.0,1.0,0711,1,F,128,S,Batte,Want
325,0716_01,Mars,False,TRAPPIST-1e,42.0,False,466.0,0.0,583.0,0.0,0.0,0716,1,E,51,S,Tike,Booss
326,0717_01,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0717,7,B,31,P,Panspic,Jihoton
327,0717_02,Europa,False,55 Cancri e,19.0,,0.0,1502.0,1.0,874.0,437.0,0717,7,B,31,P,Panspic,Dyonevi
328,0717_03,Europa,True,,,False,0.0,0.0,0.0,0.0,0.0,0717,7,B,31,P,Panspic,Nesch
329,0717_04,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0717,7,B,31,P,Bewarsecal,Hekab
330,0717_05,Europa,False,TRAPPIST-1e,15.0,False,0.0,437.0,0.0,2.0,4679.0,0717,7,B,31,P,Panspic,Hassias
331,0717_06,Europa,,TRAPPIST-1e,38.0,False,1.0,2352.0,1604.0,66.0,2583.0,0717,7,B,31,P,Panspic,Dscheat
332,0717_07,Europa,True,55 Cancri e,49.0,,0.0,0.0,0.0,0.0,0.0,0717,7,B,31,P,Panspic,Batomam
333,0720_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0720,3,F,129,S,Hotty,Cings
334,0720_02,Mars,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,0720,3,E,52,S,Buko,Krus
335,0720_03,Mars,False,TRAPPIST-1e,19.0,False,1661.0,0.0,350.0,336.0,231.0,0720,3,D,26,S,Buko,Tran
336,0721_01,Earth,False,TRAPPIST-1e,46.0,False,17.0,43.0,659.0,40.0,0.0,0721,1,F,130,S,Walkerez,Kene
337,0722_01,Mars,False,TRAPPIST-1e,21.0,False,559.0,725.0,3.0,0.0,0.0,0722,1,F,151,P,Khaf,Bonutz
338,0723_01,Earth,False,55 Cancri e,29.0,False,0.0,0.0,33.0,539.0,0.0,0723,1,F,131,S,Penashley,Lyny
339,0725_01,Earth,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,0725,1,G,110,P,Hewson,Joycey
340,0730_01,,False,TRAPPIST-1e,44.0,False,14.0,0.0,1817.0,2.0,171.0,0730,1,F,135,S,Ponie,Skunch
341,0731_01,Earth,False,TRAPPIST-1e,19.0,False,720.0,0.0,7.0,0.0,32.0,0731,2,F,136,S,Cleang,Raulia
342,0731_02,Earth,False,TRAPPIST-1e,29.0,False,60.0,480.0,5.0,0.0,276.0,0731,2,F,136,S,Cleang,Jessa
343,0735_01,Mars,False,TRAPPIST-1e,25.0,False,266.0,98.0,748.0,169.0,6.0,0735,1,F,155,P,Tie,Healls
344,0739_01,Earth,False,TRAPPIST-1e,41.0,False,0.0,885.0,0.0,0.0,0.0,0739,1,,,,Mcfarleys,Willy
345,0741_01,Earth,False,55 Cancri e,19.0,False,,163.0,1487.0,1.0,223.0,0741,1,F,137,S,Tuckers,Lyny
346,0742_01,Mars,False,TRAPPIST-1e,33.0,False,4.0,153.0,892.0,0.0,0.0,0742,2,E,54,S,Min,Sugark
347,0742_02,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0742,2,F,138,S,Min,Frunk
348,0744_01,Europa,True,55 Cancri e,44.0,False,,0.0,0.0,0.0,0.0,0744,1,B,26,S,Undrude,Aviton
349,0745_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,787.0,1.0,0745,1,E,45,P,Mclarseney,Jodip
350,0747_01,Mars,False,TRAPPIST-1e,32.0,False,530.0,0.0,1195.0,11.0,788.0,0747,1,F,158,P,Meake,Wat
351,0748_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0748,2,F,139,S,Cotte,Oss
352,0748_02,Mars,False,TRAPPIST-1e,32.0,False,1705.0,0.0,175.0,434.0,172.0,0748,2,F,139,S,Cotte,Kokix
353,0749_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0749,1,F,159,P,Kashe,Widin
354,0751_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,,0.0,0.0,0751,1,F,141,S,Mity,Ray
355,0752_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0752,1,G,113,S,Hultz,Annon
356,0755_01,Europa,False,55 Cancri e,31.0,False,0.0,1029.0,1247.0,0.0,52.0,0755,1,D,32,P,Irived,Sinons
357,0758_01,Europa,False,TRAPPIST-1e,22.0,False,3.0,2490.0,0.0,1197.0,144.0,0758,3,C,29,S,Switmorary,Penton
358,0758_02,Europa,True,55 Cancri e,74.0,False,0.0,0.0,0.0,0.0,0.0,0758,3,,,,Switmorary,Caia
359,0758_03,Europa,False,TRAPPIST-1e,53.0,False,472.0,3.0,0.0,1935.0,2505.0,0758,3,C,29,S,Switmorary,Batan
360,0759_01,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,0759,3,C,25,P,Tabloory,Hekarf
361,0759_02,Europa,False,55 Cancri e,23.0,False,0.0,4733.0,0.0,1412.0,4419.0,0759,3,C,25,P,Tabloory,Grafik
362,0759_03,Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0759,3,C,25,P,Tabloory,Aston
363,0760_01,Earth,False,TRAPPIST-1e,18.0,False,178.0,0.0,11.0,478.0,0.0,0760,1,F,160,P,Meltoney,Prilly
364,0763_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0763,2,C,30,S,Poustive,Anchium
365,0763_02,Europa,False,TRAPPIST-1e,48.0,False,1.0,14.0,2.0,3717.0,0.0,0763,2,C,30,S,Poustive,Mino
366,0766_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0766,1,E,55,S,Derry,Walmon
367,0774_01,Europa,False,TRAPPIST-1e,34.0,False,0.0,3410.0,0.0,0.0,1456.0,0774,3,C,27,P,Oinded,Tetra
368,0774_02,Europa,False,55 Cancri e,27.0,False,0.0,1288.0,0.0,1342.0,3506.0,0774,3,B,33,P,Oinded,Sabireo
369,0774_03,Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,0774,3,B,33,P,Clutchaft,Gravior
370,0775_01,Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0775,6,C,31,S,Trameterty,Muonin
371,0775_02,Europa,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,0775,6,C,31,S,Trameterty,Altardr
372,0775_03,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0775,6,C,31,S,Trameterty,Syrmion
373,0775_04,Europa,False,TRAPPIST-1e,23.0,False,0.0,1857.0,1.0,386.0,15940.0,0775,6,C,31,S,Trameterty,Grum
374,0775_05,Europa,False,TRAPPIST-1e,26.0,False,0.0,3326.0,3.0,621.0,51.0,0775,6,C,31,S,Unklible,Kitakan
375,0775_06,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,0775,6,C,31,S,Unklible,Errairk
376,0778_01,Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0778,2,C,32,S,Ousious,Sterfik
377,0778_02,Europa,False,55 Cancri e,25.0,False,0.0,1641.0,20.0,1663.0,10.0,0778,2,C,32,S,Ousious,Bath
378,0780_01,Mars,True,,50.0,False,0.0,0.0,0.0,,0.0,0780,1,D,27,S,Apple,Ritars
379,0783_01,Earth,False,TRAPPIST-1e,28.0,False,2.0,372.0,0.0,0.0,506.0,0783,1,F,164,P,Fielsenders,Jenne
380,0792_01,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,0792,1,G,116,P,Trankliney,Elany
381,0800_01,Europa,False,55 Cancri e,29.0,True,149.0,1704.0,0.0,7402.0,14.0,0800,1,C,34,S,Gented,Taram
382,0801_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0801,1,F,167,P,Sto,Lift
383,0803_01,Earth,,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,0803,1,G,118,P,Fitzgerson,Ellena
384,0804_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,0804,1,C,28,P,Prombled,Celava
385,0807_01,Mars,False,TRAPPIST-1e,47.0,False,3682.0,3636.0,,83.0,,0807,1,F,150,S,Perne,Mins
386,0810_01,Mars,False,TRAPPIST-1e,28.0,False,830.0,0.0,278.0,3.0,2.0,0810,1,F,168,P,Boure,Sugars
387,0812_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,,0.0,0.0,0.0,0812,1,E,58,S,Pamca,Panch
388,0814_01,Mars,False,TRAPPIST-1e,22.0,True,2227.0,324.0,47.0,,0.0,0814,1,F,153,S,Cha,Igrish
389,0821_01,Mars,,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0821,1,F,155,S,Berry,Cints
390,0827_01,Europa,False,TRAPPIST-1e,21.0,False,0.0,2673.0,0.0,1678.0,30.0,0827,3,A,7,P,Speery,Eltan
391,0827_02,Europa,False,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,0827,3,A,7,P,Speery,Luxonon
392,0827_03,Europa,True,55 Cancri e,67.0,False,0.0,0.0,0.0,0.0,0.0,0827,3,A,7,P,Speery,Phah
393,0831_01,Earth,False,PSO J318.5-22,39.0,False,182.0,148.0,35.0,23.0,277.0,0831,1,F,172,P,Pagedy,Henryn
394,0832_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,0832,1,G,122,P,Folemonley,Diandi
395,0837_01,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0837,2,D,34,P,Queldry,Suhelik
